hsa:2905,D00136,0
hsa:2892,D00711,0
hsa:6329,D00775,1
hsa:3736,D02086,0
hsa:785,D00649,0
hsa:6340,D00512,1
hsa:6530,D00326,0
hsa:54207,D00379,0
hsa:3742,D00812,0
hsa:6336,D02347,0
hsa:3737,D00294,1
hsa:3765,D00799,0
hsa:6331,D00303,1
hsa:3746,D02173,0
hsa:2554,D00464,1
hsa:8973,D01450,0
hsa:51305,D02356,1
hsa:3783,D00594,0
hsa:27092,D00332,1
hsa:8645,D00740,1
hsa:54207,D00677,0
hsa:6833,D00294,1
hsa:2897,D01712,0
hsa:6263,D01453,1
hsa:3782,D02360,0
hsa:1080,D00336,1
hsa:8973,D03365,1
hsa:9127,D00336,0
hsa:2555,D00331,1
hsa:116443,D00738,0
hsa:200909,D00618,0
hsa:2559,D00329,1
hsa:3746,D00252,0
hsa:93589,D02356,1
hsa:55879,D00547,1
hsa:2892,D00775,1
hsa:10060,D00708,0
hsa:56659,D00294,1
hsa:3775,D00294,1
hsa:6326,D00640,1
hsa:2890,D00546,1
hsa:169522,D02086,0
hsa:2554,D00349,0
hsa:2899,D00542,0
hsa:8973,D00809,0
hsa:6329,D00738,1
hsa:3742,D00437,0
hsa:6261,D02101,0
hsa:1134,D00195,1
hsa:3751,D00373,0
hsa:2558,D00548,1
hsa:27092,D00611,0
hsa:774,D00547,0
hsa:6326,D02086,1
hsa:3710,D00611,0
hsa:3772,D00799,0
hsa:6330,D00538,1
hsa:6323,D00358,1
hsa:1136,D03365,1
hsa:2906,D00332,0
hsa:55584,D02173,1
hsa:27345,D00349,0
hsa:6323,D00550,0
hsa:1138,D02101,1
hsa:776,D00615,1
hsa:2564,D00530,1
hsa:3753,D00547,0
hsa:1141,D02347,0
hsa:3736,D00294,1
hsa:56479,D00319,0
hsa:3745,D00392,0
hsa:778,D00542,1
hsa:55584,D00798,0
hsa:1138,D05156,1
hsa:786,D00437,1
hsa:2566,D00225,1
hsa:3778,D00654,1
hsa:2557,D00499,1
hsa:55515,D00335,0
hsa:51802,D00538,1
hsa:3783,D00512,0
hsa:6326,D00642,1
hsa:7881,D00553,0
hsa:6332,D00593,0
hsa:786,D00648,1
hsa:56660,D00615,0
hsa:8911,D00364,0
hsa:3708,D00560,1
hsa:9254,D00697,0
hsa:6530,D00677,0
hsa:55515,D00649,1
hsa:5310,D00392,0
hsa:6532,D00738,0
hsa:9424,D00642,1
hsa:285242,D00283,1
hsa:2901,D00611,0
hsa:2562,D00550,1
hsa:57053,D05156,1
hsa:783,D00512,1
hsa:27133,D00477,0
hsa:3757,D00648,1
hsa:3752,D05156,1
hsa:3744,D00349,0
hsa:23704,D00708,0
hsa:3738,D00619,1
hsa:3766,D03742,0
hsa:8913,D00392,1
hsa:6330,D00451,0
hsa:786,D00512,1
hsa:2569,D00136,0
hsa:2742,D00536,1
hsa:782,D00524,0
hsa:6323,D00354,1
hsa:2560,D00548,1
hsa:1181,D00394,0
hsa:774,D00618,1
hsa:2566,D00499,1
hsa:2554,D00499,1
hsa:27133,D00654,0
hsa:3780,D00524,0
hsa:1135,D02101,1
hsa:3756,D00615,0
hsa:81033,D04048,0
hsa:3781,D00823,1
hsa:2569,D00499,1
hsa:3755,D00960,0
hsa:285242,D00513,1
hsa:116443,D00536,1
hsa:2564,D02360,0
hsa:3708,D00437,1
hsa:6339,D00380,0
hsa:116443,D02347,0
hsa:3744,D00619,1
hsa:6532,D05156,0
hsa:2569,D00380,0
hsa:6340,D00332,1
hsa:2566,D00293,1
hsa:3747,D00550,0
hsa:9424,D00648,1
hsa:2567,D00547,1
hsa:116443,D00332,1
hsa:8911,D00539,1
hsa:6332,D00552,1
hsa:116443,D00530,0
hsa:3764,D04048,0
hsa:1141,D00960,0
hsa:93589,D04048,0
hsa:2570,D00549,1
hsa:2563,D00548,1
hsa:1137,D00499,1
hsa:3786,D00732,0
hsa:2561,D04999,0
hsa:6323,D00538,1
hsa:1137,D00195,1
hsa:3741,D00617,0
hsa:1138,D00550,0
hsa:6336,D00303,1
hsa:6337,D02356,1
hsa:57192,D00732,0
hsa:1136,D00726,1
hsa:2570,D00293,1
hsa:2743,D00332,0
hsa:41,D00336,0
hsa:2556,D00293,1
hsa:9177,D00513,1
hsa:775,D00437,1
hsa:2893,D00294,1
hsa:5310,D00354,0
hsa:2902,D00136,1
hsa:2902,D00528,0
hsa:3738,D00294,1
hsa:55503,D00335,0
hsa:782,D00537,0
hsa:6335,D00639,1
hsa:3359,D04370,1
hsa:1137,D02173,1
hsa:9312,D00548,0
hsa:1138,D00195,1
hsa:55515,D00332,1
hsa:27345,D00294,1
hsa:93589,D00512,1
hsa:81033,D02356,1
hsa:2560,D00225,1
hsa:784,D02356,1
hsa:6833,D02566,0
hsa:776,D00617,1
hsa:57192,D00619,0
hsa:3785,D00294,1
hsa:3741,D00642,1
hsa:27092,D00542,1
hsa:773,D00617,1
hsa:8911,D00345,0
hsa:2554,D00711,1
hsa:781,D00195,0
hsa:3778,D00816,0
hsa:8645,D00642,1
hsa:2558,D00711,1
hsa:56660,D02163,0
hsa:2561,D00548,1
hsa:1144,D00726,1
hsa:6336,D02356,1
hsa:3779,D02356,1
hsa:773,D00791,0
hsa:90134,D00331,0
hsa:1141,D00574,1
hsa:775,D00332,1
hsa:2566,D00593,0
hsa:56660,D00964,0
hsa:6328,D00354,1
hsa:2890,D00547,1
hsa:27133,D02272,1
hsa:2554,D04985,1
hsa:3782,D00791,1
hsa:6261,D04790,0
hsa:5026,D00331,0
hsa:6323,D00537,1
hsa:40,D00543,0
hsa:10060,D00283,0
hsa:10060,D00611,0
hsa:2891,D00283,0
hsa:3763,D00726,0
hsa:6263,D02356,0
hsa:8913,D00512,1
hsa:3741,D01111,0
hsa:6323,D00319,0
hsa:6331,D00732,1
hsa:6339,D00538,1
hsa:3748,D00228,0
hsa:10008,D02101,0
hsa:1080,D00740,0
hsa:2901,D00524,0
hsa:8911,D00617,0
hsa:2903,D00638,0
hsa:56659,D00791,0
hsa:2742,D00549,1
hsa:81033,D00648,1
hsa:6336,D00110,1
hsa:3737,D04370,0
hsa:2554,D00319,0
hsa:6833,D00380,1
hsa:6530,D00392,0
hsa:785,D00542,1
hsa:778,D00618,1
hsa:1144,D04999,0
hsa:7881,D02347,0
hsa:8911,D00332,1
hsa:786,D00294,0
hsa:774,D00437,1
hsa:1137,D00524,1
hsa:6262,D00283,0
hsa:8911,D00349,1
hsa:8911,D00618,1
hsa:55515,D00538,1
hsa:6335,D00499,0
hsa:2567,D00499,1
hsa:59284,D02356,1
hsa:1140,D00726,1
hsa:56659,D00519,0
hsa:3708,D00293,0
hsa:3786,D01350,0
hsa:6338,D00303,0
hsa:786,D00336,0
hsa:777,D00512,1
hsa:6261,D00560,1
hsa:3756,D00227,0
hsa:3766,D00294,0
hsa:778,D00512,1
hsa:6262,D00512,1
hsa:782,D02101,0
hsa:26251,D02356,1
hsa:2555,D00283,0
hsa:3758,D00335,1
hsa:57657,D00303,0
hsa:6263,D00364,0
hsa:6332,D00303,1
hsa:57053,D02101,1
hsa:6326,D03365,0
hsa:2557,D00530,1
hsa:6326,D00326,0
hsa:8645,D00640,1
hsa:6529,D01448,0
hsa:3757,D00726,0
hsa:27094,D00542,0
hsa:3737,D04999,0
hsa:3782,D00812,1
hsa:8913,D00617,0
hsa:2554,D00549,1
hsa:6328,D00639,1
hsa:779,D00332,1
hsa:9254,D00332,1
hsa:3739,D00451,0
hsa:2567,D00329,1
hsa:6336,D00499,0
hsa:6340,D00775,1
hsa:3710,D00456,0
hsa:3764,D04985,0
hsa:6261,D00740,1
hsa:2564,D00779,0
hsa:10369,D00474,0
hsa:57657,D01828,0
hsa:27094,D00550,0
hsa:6833,D00552,0
hsa:6323,D02272,1
hsa:2898,D02914,0
hsa:3758,D00654,0
hsa:55799,D00618,1
hsa:2906,D00642,0
hsa:3754,D00294,1
hsa:3778,D00539,0
hsa:6331,D01243,1
hsa:3754,D00326,0
hsa:6329,D00354,1
hsa:11280,D03274,0
hsa:41,D00639,0
hsa:2554,D00530,1
hsa:55584,D00533,0
hsa:2566,D00615,0
hsa:23630,D00960,0
hsa:6529,D00336,0
hsa:3781,D00538,0
hsa:785,D00283,0
hsa:93107,D02086,0
hsa:93589,D00349,1
hsa:9132,D00464,0
hsa:3788,D00553,0
hsa:9311,D00654,0
hsa:93589,D00438,1
hsa:2555,D00225,1
hsa:6329,D00252,1
hsa:3764,D01448,0
hsa:3769,D00451,0
hsa:27092,D00418,0
hsa:27012,D04790,0
hsa:2558,D00678,0
hsa:775,D00512,1
hsa:9254,D00528,0
hsa:6330,D00775,1
hsa:3769,D00543,0
hsa:11280,D00464,0
hsa:2558,D00329,1
hsa:10369,D00618,1
hsa:2558,D00640,0
hsa:55584,D01243,0
hsa:6263,D01350,1
hsa:2569,D00331,0
hsa:1144,D05458,0
hsa:55515,D00726,0
hsa:773,D02360,0
hsa:3763,D00373,1
hsa:3778,D03830,0
hsa:3767,D00379,1
hsa:3756,D00642,1
hsa:782,D00542,1
hsa:3787,D02356,1
hsa:2558,D00499,1
hsa:2895,D05156,0
hsa:3781,D00225,0
hsa:776,D00418,0
hsa:2557,D03365,0
hsa:10369,D02356,1
hsa:8911,D00560,1
hsa:55503,D00560,1
hsa:6334,D01450,1
hsa:3359,D00726,1
hsa:3775,D00648,1
hsa:8001,D00593,0
hsa:1141,D00726,1
hsa:93107,D01253,0
hsa:3772,D00294,1
hsa:3748,D00438,0
hsa:3766,D02234,0
hsa:1141,D00499,1
hsa:2906,D00711,1
hsa:2743,D00547,1
hsa:6337,D00332,1
hsa:3781,D00550,0
hsa:2567,D00549,1
hsa:3763,D03742,0
hsa:3781,D00110,0
hsa:3768,D00726,0
hsa:2741,D00546,1
hsa:27345,D00618,0
hsa:3778,D00791,0
hsa:9424,D00798,0
hsa:169522,D00464,0
hsa:783,D00499,0
hsa:7881,D02356,1
hsa:6337,D00303,1
hsa:27133,D00619,0
hsa:6326,D00738,1
hsa:1138,D00536,0
hsa:1139,D00543,0
hsa:1139,D00195,1
hsa:3784,D00345,1
hsa:775,D00349,1
hsa:6329,D00740,1
hsa:3747,D04985,0
hsa:6337,D00639,0
hsa:89822,D02356,1
hsa:3756,D00537,0
hsa:2569,D00329,0
hsa:2899,D02234,0
hsa:6323,D00639,1
hsa:3763,D00326,1
hsa:3710,D00560,1
hsa:8913,D00799,0
hsa:2556,D00711,1
hsa:2903,D00639,0
hsa:2569,D00293,1
hsa:9254,D02101,0
hsa:10008,D00294,1
hsa:1137,D00549,0
hsa:778,D01350,0
hsa:6532,D03580,0
hsa:8645,D00732,1
hsa:83795,D02272,1
hsa:8913,D00709,1
hsa:60598,D01828,0
hsa:6329,D00642,1
hsa:9177,D05077,0
hsa:3758,D02356,1
hsa:2561,D00340,0
hsa:9311,D00538,0
hsa:6263,D00560,1
hsa:6531,D00110,1
hsa:2906,D00136,1
hsa:6330,D00740,0
hsa:8973,D00611,1
hsa:27345,D00563,0
hsa:8973,D01243,0
hsa:2566,D00331,0
hsa:2742,D00456,0
hsa:9254,D00538,0
hsa:3759,D00474,0
hsa:3758,D00380,1
hsa:775,D00560,1
hsa:3776,D00345,0
hsa:6532,D03742,1
hsa:2554,D00548,1
hsa:5025,D00528,1
hsa:6328,D00775,1
hsa:9254,D02356,1
hsa:6328,D00252,1
hsa:3738,D02914,0
hsa:8973,D00726,0
hsa:3775,D00964,0
hsa:2895,D00519,0
hsa:2558,D00331,1
hsa:2556,D00225,1
hsa:6334,D00477,1
hsa:3755,D00649,0
hsa:6326,D01243,1
hsa:2898,D00335,0
hsa:2555,D00619,0
hsa:3782,D00542,0
hsa:2892,D00530,0
hsa:51802,D02356,1
hsa:778,D00560,1
hsa:8912,D00303,0
hsa:5310,D02356,1
hsa:5310,D00649,1
hsa:2741,D00293,1
hsa:3737,D00638,1
hsa:170572,D00677,1
hsa:3780,D02356,1
hsa:3745,D00345,0
hsa:3752,D01450,1
hsa:59284,D00542,1
hsa:2564,D00547,1
hsa:6329,D02272,1
hsa:6261,D00512,1
hsa:200909,D00539,0
hsa:776,D00512,1
hsa:54207,D00227,0
hsa:93107,D02356,1
hsa:3749,D00293,0
hsa:3736,D02566,0
hsa:56659,D00732,0
hsa:10008,D02234,0
hsa:773,D00708,0
hsa:7881,D00791,0
hsa:2561,D00499,1
hsa:8645,D02086,1
hsa:2900,D00553,0
hsa:1134,D03580,1
hsa:6263,D00227,1
hsa:26251,D00438,0
hsa:23704,D00294,1
hsa:5024,D00639,0
hsa:2566,D00548,1
hsa:8989,D00437,1
hsa:8514,D02356,1
hsa:3775,D01453,0
hsa:6329,D00524,0
hsa:51802,D00252,1
hsa:3710,D00618,1
hsa:2554,D00474,1
hsa:169522,D00225,0
hsa:55800,D00336,0
hsa:6334,D00642,1
hsa:3736,D02356,1
hsa:3748,D03580,0
hsa:1137,D02101,1
hsa:10060,D02356,1
hsa:56659,D00542,1
hsa:2564,D00456,0
hsa:6263,D02356,1
hsa:786,D00512,0
hsa:3780,D00326,1
hsa:3746,D00633,0
hsa:1141,D00524,1
hsa:170572,D01243,0
hsa:2892,D00294,1
hsa:50801,D00513,0
hsa:55584,D00726,1
hsa:8989,D00512,1
hsa:3778,D00340,1
hsa:776,D00542,1
hsa:3741,D00638,1
hsa:776,D00618,1
hsa:5310,D00543,0
hsa:781,D00542,1
hsa:8989,D00618,1
hsa:5026,D00513,0
hsa:9992,D02086,0
hsa:786,D03580,0
hsa:6328,D00640,1
hsa:2556,D00545,1
hsa:3758,D00195,0
hsa:3359,D00798,0
hsa:3787,D00438,0
hsa:3773,D00336,0
hsa:9132,D00616,0
hsa:774,D00560,1
hsa:2558,D00553,0
hsa:6329,D00303,1
hsa:6534,D00228,0
hsa:2555,D00547,0
hsa:6261,D02356,1
hsa:55515,D00294,0
hsa:116443,D03742,1
hsa:6262,D00740,1
hsa:51305,D00228,0
hsa:3736,D00616,1
hsa:6336,D00619,0
hsa:55515,D00326,0
hsa:773,D00542,1
hsa:3759,D00294,1
hsa:1080,D00326,0
hsa:3776,D02272,1
hsa:3747,D00798,0
hsa:6531,D00293,0
hsa:773,D00319,1
hsa:8912,D00618,1
hsa:785,D00560,1
hsa:2891,D00775,1
hsa:3757,D00294,1
hsa:6339,D00332,1
hsa:55584,D05156,1
hsa:2902,D02362,0
hsa:6326,D02914,0
hsa:777,D03830,0
hsa:170572,D00636,0
hsa:55879,D00549,1
hsa:3781,D00536,0
hsa:3787,D00294,1
hsa:1141,D00373,0
hsa:23704,D00812,0
hsa:3781,D00326,1
hsa:3736,D00638,1
hsa:2557,D00331,1
hsa:6339,D00552,1
hsa:9254,D04790,0
hsa:55584,D02101,1
hsa:60598,D00547,0
hsa:11254,D00358,0
hsa:779,D00437,1
hsa:785,D00512,1
hsa:83795,D00294,1
hsa:9132,D00228,0
hsa:40,D00649,1
hsa:200909,D00640,0
hsa:3766,D00812,0
hsa:3746,D02272,0
hsa:773,D00615,1
hsa:6337,D00437,0
hsa:2563,D00227,0
hsa:54207,D02356,1
hsa:5310,D00437,1
hsa:3790,D00358,0
hsa:3710,D00809,0
hsa:116444,D00477,0
hsa:55879,D00329,1
hsa:55503,D00345,0
hsa:3763,D00798,0
hsa:2561,D00550,1
hsa:9132,D00294,1
hsa:3780,D00594,0
hsa:3784,D00738,0
hsa:2562,D00225,1
hsa:781,D00349,1
hsa:60598,D00636,0
hsa:6338,D00538,1
hsa:8001,D00335,0
hsa:3790,D00519,0
hsa:6323,D00642,1
hsa:781,D00560,1
hsa:5025,D02362,0
hsa:2560,D00549,1
hsa:3750,D00963,0
hsa:6323,D00638,1
hsa:3781,D00533,0
hsa:775,D00616,1
hsa:2563,D00530,1
hsa:9424,D00294,1
hsa:6261,D00528,1
hsa:6323,D00640,1
hsa:3761,D00380,0
hsa:777,D00542,1
hsa:3765,D00394,0
hsa:3736,D00547,1
hsa:6323,D00477,1
hsa:8912,D00560,1
hsa:3758,D01111,1
hsa:2554,D01253,1
hsa:784,D00618,1
hsa:90134,D00294,1
hsa:50801,D00326,0
hsa:2558,D00775,0
hsa:3708,D00332,1
hsa:116444,D00456,0
hsa:778,D04370,0
hsa:3739,D00546,0
hsa:6529,D02234,0
hsa:6331,D00642,1
hsa:6262,D00110,0
hsa:2558,D04985,0
hsa:6833,D00331,0
hsa:8973,D00373,0
hsa:2741,D00545,1
hsa:786,D02356,1
hsa:775,D02914,1
hsa:57192,D00823,0
hsa:170572,D00633,1
hsa:8912,D02356,1
hsa:89822,D00530,0
hsa:6261,D01350,1
hsa:6262,D01350,1
hsa:56479,D00546,0
hsa:57053,D03365,1
hsa:3764,D02356,1
hsa:2562,D00136,0
hsa:2895,D00364,0
hsa:6531,D00195,0
hsa:57192,D00636,0
hsa:8913,D00349,1
hsa:3751,D00513,0
hsa:8913,D00354,0
hsa:781,D02356,1
hsa:2903,D00480,0
hsa:1138,D00538,0
hsa:8001,D01242,0
hsa:3752,D01350,0
hsa:6335,D00354,1
hsa:50801,D00354,0
hsa:3760,D02356,1
hsa:3785,D00616,0
hsa:9177,D00726,1
hsa:3763,D00354,0
hsa:3783,D00708,0
hsa:41,D00524,0
hsa:50801,D00798,0
hsa:6332,D00543,0
hsa:778,D00823,0
hsa:3790,D00963,0
hsa:2895,D00594,0
hsa:55799,D00437,1
hsa:1134,D00771,0
hsa:3753,D00345,1
hsa:116443,D02914,0
hsa:3784,D00294,1
hsa:9254,D00560,1
hsa:3783,D00392,0
hsa:5310,D00227,0
hsa:9424,D00779,0
hsa:56479,D04370,0
hsa:27012,D00533,0
hsa:1136,D00195,1
hsa:27012,D00294,1
hsa:6530,D05458,1
hsa:1135,D00726,1
hsa:784,D00542,1
hsa:27133,D00823,0
hsa:200909,D03830,0
hsa:3781,D00799,1
hsa:6335,D00738,1
hsa:3736,D00543,1
hsa:9311,D00552,1
hsa:200909,D00678,1
hsa:3783,D00799,0
hsa:2563,D00549,1
hsa:3772,D00345,0
hsa:2564,D05156,0
hsa:783,D00563,0
hsa:10008,D00329,0
hsa:9311,D00775,1
hsa:3773,D00537,0
hsa:10369,D00542,1
hsa:5027,D00528,1
hsa:6530,D00552,0
hsa:57657,D00392,0
hsa:6329,D01450,1
hsa:3768,D00560,0
hsa:6336,D00228,0
hsa:93589,D00456,0
hsa:3781,D01448,1
hsa:90134,D00648,1
hsa:57053,D02173,1
hsa:6833,D00823,0
hsa:1136,D02101,1
hsa:56660,D00816,0
hsa:6532,D00394,1
hsa:56479,D02356,1
hsa:116444,D00533,0
hsa:2556,D00548,1
hsa:775,D00678,0
hsa:50801,D02356,1
hsa:22953,D00379,0
hsa:2555,D00549,1
hsa:5310,D00335,0
hsa:3745,D00711,0
hsa:786,D00618,1
hsa:2561,D00552,0
hsa:6329,D00616,0
hsa:8514,D00775,0
hsa:55799,D00530,0
hsa:2890,D00711,0
hsa:3785,D00548,0
hsa:3755,D01253,0
hsa:55515,D02360,0
hsa:6326,D00740,1
hsa:3708,D00640,0
hsa:5310,D00542,1
hsa:6328,D00512,1
hsa:3759,D00545,0
hsa:6262,D00332,1
hsa:59284,D00136,0
hsa:1141,D00960,1
hsa:3756,D02356,1
hsa:3741,D00640,1
hsa:200909,D00642,0
hsa:2562,D00293,1
hsa:9177,D01450,0
hsa:2897,D00775,1
hsa:786,D00332,1
hsa:93589,D00560,1
hsa:27012,D00512,0
